loan_id,loan_amount,funded_amount,interest_rate,annual_income,loan_status,grade,purpose,term,emp_length,dti,issue_date
LN1745,2007,6974,18.2,160880,Fully Paid,A,Medical,36,< 1 year,21.42,2018-02-20
LN1746,6445,20680,29.99,72330,Fully Paid,A,Education,36,1-3 years,18.78,2018-02-21
LN1747,11706,19324,26.08,134672,Charged Off,B,Education,60,3-5 years,23.5,2018-02-21
LN1748,48517,32334,14.04,58345,Charged Off,G,Home Improvement,60,3-5 years,39.87,2018-02-22
LN1749,45486,22398,5.26,59222,Fully Paid,A,Education,60,10+ years,24.9,2018-02-23
LN1750,30257,35650,20.65,77755,Charged Off,C,Education,60,< 1 year,30.1,2018-02-23
LN1751,22736,22292,22.6,28933,Charged Off,A,Medical,60,10+ years,7.68,2018-02-24
LN1752,43207,36755,21.27,88207,Charged Off,B,Debt Consolidation,60,1-3 years,21.2,2018-02-24
LN1753,14281,39353,29.2,194811,Fully Paid,A,Home Improvement,36,3-5 years,0.3,2018-02-25
LN1754,2435,4159,26.57,198810,Charged Off,E,Home Improvement,60,3-5 years,1.26,2018-02-26
LN1755,34339,33626,16.22,124691,Charged Off,F,Medical,60,5-10 years,12.9,2018-02-26
LN1756,36150,30351,6.57,125137,Fully Paid,D,Medical,60,5-10 years,18.66,2018-02-27
LN1757,26821,38298,16.9,172955,Fully Paid,D,Debt Consolidation,60,10+ years,23.03,2018-02-28
LN1758,27660,18065,22.23,118818,Current,F,Vacation,36,< 1 year,35.52,2018-02-28
LN1759,6084,22638,20.19,118510,Charged Off,D,Home Improvement,36,1-3 years,30.87,2018-03-01
LN1760,17661,2073,18.45,119251,Current,E,Education,60,10+ years,12.0,2018-03-02
LN1761,14507,47511,16.72,194473,Charged Off,C,Debt Consolidation,60,3-5 years,29.74,2018-03-02
LN1762,8059,19771,12.34,166452,Charged Off,B,Home Improvement,60,3-5 years,21.98,2018-03-03
LN1763,19271,36461,11.93,38212,Fully Paid,E,Debt Consolidation,36,3-5 years,31.17,2018-03-04
LN1764,46539,43330,17.51,48174,Fully Paid,B,Vacation,36,1-3 years,16.44,2018-03-04
LN1765,8491,30320,9.02,157933,Current,C,Home Improvement,36,10+ years,3.68,2018-03-05
LN1766,48295,5340,13.52,157166,Fully Paid,E,Education,60,1-3 years,24.74,2018-03-06
LN1767,15859,35924,13.1,124649,Fully Paid,A,Home Improvement,36,3-5 years,22.28,2018-03-06
LN1768,9073,17184,19.68,71319,Charged Off,G,Debt Consolidation,60,5-10 years,38.14,2018-03-07
LN1769,10077,41734,6.67,197800,Charged Off,C,Vacation,60,10+ years,6.49,2018-03-08
LN1770,21953,3580,25.74,175435,Fully Paid,D,Debt Consolidation,60,5-10 years,26.25,2018-03-08
LN1771,12383,41025,19.06,107846,Fully Paid,E,Debt Consolidation,60,10+ years,18.96,2018-03-09
LN1772,3353,29967,21.77,190372,Fully Paid,C,Medical,60,3-5 years,15.16,2018-03-10
LN1773,24821,3159,22.58,74808,Fully Paid,C,Debt Consolidation,36,5-10 years,31.78,2018-03-10
LN1774,38567,49940,12.29,157015,Charged Off,E,Vacation,36,5-10 years,32.43,2018-03-11
LN1775,25860,14900,16.76,62616,Fully Paid,D,Education,36,10+ years,28.58,2018-03-12
LN1776,22195,12440,28.91,94329,Charged Off,F,Medical,60,5-10 years,3.34,2018-03-12
LN1777,12939,15678,24.17,176359,Charged Off,D,Debt Consolidation,36,5-10 years,13.8,2018-03-13
LN1778,26338,48204,29.24,147957,Charged Off,C,Home Improvement,60,3-5 years,1.87,2018-03-14
LN1779,22730,13021,23.66,185043,Fully Paid,B,Medical,60,10+ years,13.75,2018-03-14
LN1780,22427,7772,9.39,76152,Fully Paid,F,Vacation,60,10+ years,25.92,2018-03-15
LN1781,36196,2627,6.61,62351,Fully Paid,F,Home Improvement,36,< 1 year,20.75,2018-03-16
LN1782,28083,45432,19.44,142377,Fully Paid,C,Vacation,36,10+ years,28.12,2018-03-16
LN1783,22510,9219,13.95,80616,Charged Off,E,Home Improvement,36,3-5 years,22.06,2018-03-17
LN1784,45064,24464,11.89,174969,Fully Paid,E,Education,36,5-10 years,22.23,2018-03-18
LN1785,8813,31232,25.18,43010,Charged Off,E,Vacation,60,< 1 year,20.44,2018-03-18
LN1786,32598,43481,14.17,191226,Fully Paid,D,Home Improvement,60,5-10 years,14.57,2018-03-19
LN1787,48182,9488,12.93,141822,Fully Paid,A,Vacation,60,10+ years,17.86,2018-03-19
LN1788,28570,35949,26.25,171186,Current,E,Medical,60,1-3 years,4.5,2018-03-20
LN1789,28082,45362,26.16,39050,Fully Paid,E,Vacation,60,5-10 years,33.38,2018-03-21
LN1790,30241,40932,13.91,41125,Fully Paid,F,Vacation,36,10+ years,35.57,2018-03-21
LN1791,31678,19981,25.81,195918,Fully Paid,B,Home Improvement,36,3-5 years,30.65,2018-03-22
LN1792,45569,1901,26.27,171468,Fully Paid,B,Vacation,60,10+ years,23.34,2018-03-23
LN1793,12745,23444,15.6,112661,Charged Off,C,Education,60,< 1 year,22.77,2018-03-23
LN1794,27029,43058,6.66,108116,Fully Paid,C,Debt Consolidation,60,1-3 years,18.81,2018-03-24
LN1795,14025,19061,5.04,139233,Fully Paid,C,Medical,60,1-3 years,9.25,2018-03-25
LN1796,37124,3881,18.08,190045,Fully Paid,E,Home Improvement,60,1-3 years,15.35,2018-03-25
LN1797,15288,30863,13.6,174646,Current,B,Vacation,36,3-5 years,39.6,2018-03-26
LN1798,24650,46826,29.93,110155,Fully Paid,C,Vacation,60,1-3 years,5.83,2018-03-27
LN1799,7540,6622,24.31,149843,Fully Paid,B,Vacation,36,5-10 years,21.71,2018-03-27
LN1800,33232,2378,24.03,33869,Fully Paid,E,Medical,36,3-5 years,34.66,2018-03-28
LN1801,17422,18632,28.88,82167,Fully Paid,F,Debt Consolidation,60,10+ years,18.12,2018-03-29
LN1802,4342,29311,27.19,163194,Fully Paid,E,Education,60,< 1 year,24.22,2018-03-29
LN1803,42846,6650,12.95,194899,Fully Paid,C,Education,36,3-5 years,33.11,2018-03-30
LN1804,36612,46201,9.15,164407,Fully Paid,E,Home Improvement,36,< 1 year,21.9,2018-03-31
LN1805,11396,43224,23.65,83576,Fully Paid,E,Debt Consolidation,36,3-5 years,29.26,2018-03-31
LN1806,18482,8036,14.46,41677,Fully Paid,B,Debt Consolidation,60,10+ years,13.89,2018-04-01
LN1807,24411,40255,16.83,179295,Current,A,Medical,36,< 1 year,29.32,2018-04-02
LN1808,47766,23499,20.76,180886,Charged Off,D,Vacation,60,3-5 years,1.64,2018-04-02
LN1809,14261,38016,27.7,145662,Fully Paid,C,Debt Consolidation,36,< 1 year,6.12,2018-04-03
LN1810,4093,5603,15.48,194257,Fully Paid,G,Vacation,60,1-3 years,25.49,2018-04-04
LN1811,12722,28773,24.58,96794,Charged Off,A,Medical,60,1-3 years,17.96,2018-04-04
LN1812,23042,20937,11.71,95675,Charged Off,F,Home Improvement,36,1-3 years,33.13,2018-04-05
LN1813,45413,13632,22.45,62325,Fully Paid,G,Home Improvement,60,5-10 years,13.68,2018-04-06
LN1814,48851,31607,5.04,60503,Charged Off,C,Vacation,60,1-3 years,30.69,2018-04-06
LN1815,29087,27337,26.79,39514,Fully Paid,A,Vacation,36,1-3 years,5.56,2018-04-07
LN1816,33347,1220,5.76,76196,Fully Paid,E,Debt Consolidation,60,10+ years,37.21,2018-04-08
LN1817,34756,47994,22.82,171989,Current,C,Medical,36,< 1 year,16.74,2018-04-08
LN1818,40214,5818,6.16,114633,Charged Off,A,Home Improvement,36,< 1 year,9.24,2018-04-09
LN1819,17335,8349,11.66,103324,Charged Off,D,Debt Consolidation,36,1-3 years,31.57,2018-04-10
LN1820,29602,6618,17.43,176133,Fully Paid,E,Education,60,< 1 year,37.92,2018-04-10
LN1821,49901,28464,15.5,161019,Fully Paid,C,Debt Consolidation,60,3-5 years,36.72,2018-04-11
LN1822,35450,43624,9.8,105550,Charged Off,F,Vacation,36,1-3 years,9.52,2018-04-12
LN1823,33196,38344,13.35,100331,Fully Paid,F,Education,60,1-3 years,26.88,2018-04-12
LN1824,6626,19255,23.19,183704,Fully Paid,C,Debt Consolidation,36,5-10 years,21.87,2018-04-13
LN1825,8424,25299,21.73,170424,Fully Paid,A,Medical,36,3-5 years,29.0,2018-04-13
LN1826,13857,48975,6.8,43653,Fully Paid,C,Home Improvement,36,1-3 years,19.48,2018-04-14
LN1827,45923,2462,23.68,117294,Fully Paid,G,Education,60,1-3 years,18.79,2018-04-15
LN1828,20982,16905,6.33,63755,Charged Off,E,Medical,60,< 1 year,35.31,2018-04-15
LN1829,12425,25920,18.57,124296,Current,B,Debt Consolidation,60,1-3 years,34.85,2018-04-16
LN1830,2980,17252,11.5,118354,Fully Paid,F,Vacation,36,1-3 years,31.5,2018-04-17
LN1831,49290,42004,19.69,91988,Charged Off,A,Vacation,36,1-3 years,28.2,2018-04-17
LN1832,27431,41581,11.53,57921,Fully Paid,D,Medical,60,1-3 years,27.13,2018-04-18
LN1833,20440,35836,29.62,66668,Current,C,Vacation,60,5-10 years,2.25,2018-04-19
LN1834,42752,6753,12.74,75175,Fully Paid,E,Home Improvement,36,3-5 years,29.98,2018-04-19
LN1835,18175,41005,11.05,198810,Charged Off,C,Medical,36,5-10 years,25.52,2018-04-20
LN1836,49651,15175,11.96,73452,Charged Off,D,Medical,36,< 1 year,12.1,2018-04-21
LN1837,27385,7191,27.41,66149,Fully Paid,E,Vacation,36,10+ years,32.8,2018-04-21
LN1838,39158,18898,20.91,35839,Fully Paid,D,Medical,60,1-3 years,33.3,2018-04-22
LN1839,24019,19982,23.27,22155,Current,E,Debt Consolidation,60,< 1 year,37.29,2018-04-23
LN1840,19639,15622,27.95,158091,Fully Paid,B,Education,36,10+ years,16.73,2018-04-23
LN1841,20994,2001,27.8,74512,Charged Off,F,Education,36,1-3 years,22.05,2018-04-24
LN1842,35375,48645,23.47,106150,Current,E,Vacation,60,1-3 years,36.24,2018-04-25
LN1843,22563,44000,9.95,146041,Fully Paid,D,Home Improvement,36,10+ years,12.67,2018-04-25
LN1844,40341,24283,26.08,46190,Charged Off,A,Home Improvement,36,5-10 years,31.87,2018-04-26
LN1845,6776,22435,10.09,30928,Current,F,Vacation,60,10+ years,39.68,2018-04-27
LN1846,37444,28223,23.57,68425,Charged Off,G,Vacation,60,10+ years,26.08,2018-04-27
LN1847,4380,38244,22.14,94134,Fully Paid,B,Medical,60,3-5 years,39.35,2018-04-28
LN1848,9711,31024,23.97,129875,Fully Paid,C,Home Improvement,36,1-3 years,20.63,2018-04-29
LN1849,9782,31734,18.32,144264,Fully Paid,B,Education,36,1-3 years,6.12,2018-04-29
LN1850,18434,1515,20.97,130191,Charged Off,B,Vacation,60,5-10 years,7.02,2018-04-30
LN1851,47765,46246,28.83,198868,Charged Off,C,Education,60,5-10 years,29.25,2018-05-01
LN1852,21017,2191,7.53,199815,Charged Off,E,Education,36,3-5 years,0.04,2018-05-01
LN1853,31707,33264,12.72,123716,Fully Paid,B,Home Improvement,36,3-5 years,26.48,2018-05-02
LN1854,40110,44628,20.28,188749,Fully Paid,F,Education,36,3-5 years,6.05,2018-05-03
LN1855,18343,47216,29.1,76321,Charged Off,B,Medical,60,5-10 years,39.37,2018-05-03
LN1856,39827,7297,7.39,133782,Charged Off,A,Medical,60,10+ years,6.53,2018-05-04
LN1857,42652,28856,5.56,129398,Current,F,Home Improvement,36,1-3 years,22.1,2018-05-05
LN1858,6655,9334,6.39,78973,Charged Off,A,Medical,60,1-3 years,26.78,2018-05-05
LN1859,45859,25162,6.31,72414,Charged Off,F,Vacation,60,< 1 year,32.78,2018-05-06
LN1860,16251,7008,27.7,176674,Charged Off,D,Home Improvement,60,5-10 years,18.37,2018-05-06
LN1861,1526,8987,23.03,49692,Charged Off,C,Education,36,5-10 years,37.35,2018-05-07
LN1862,4224,31966,21.93,125958,Fully Paid,F,Vacation,36,3-5 years,19.21,2018-05-08
LN1863,48837,4332,18.06,68750,Current,F,Home Improvement,60,< 1 year,10.08,2018-05-08
LN1864,12536,1787,24.55,172832,Charged Off,E,Education,36,< 1 year,23.72,2018-05-09
LN1865,29541,39990,8.89,88456,Fully Paid,E,Education,60,5-10 years,26.32,2018-05-10
LN1866,14547,10873,14.8,44085,Fully Paid,D,Education,60,3-5 years,20.3,2018-05-10
LN1867,35531,18006,17.25,42925,Fully Paid,E,Education,36,1-3 years,29.33,2018-05-11
LN1868,9712,21225,7.76,25615,Fully Paid,G,Education,60,3-5 years,16.83,2018-05-12
LN1869,39565,37444,15.49,57083,Fully Paid,G,Home Improvement,60,1-3 years,0.17,2018-05-12
LN1870,10208,36340,12.91,130764,Fully Paid,E,Medical,60,5-10 years,10.58,2018-05-13
LN1871,6109,40683,5.89,29605,Fully Paid,G,Education,60,3-5 years,37.84,2018-05-14
LN1872,36201,6033,8.42,131093,Fully Paid,A,Vacation,60,< 1 year,30.53,2018-05-14
LN1873,17967,8788,24.1,64608,Charged Off,G,Home Improvement,60,10+ years,7.58,2018-05-15
LN1874,30759,16689,5.45,148788,Fully Paid,E,Debt Consolidation,36,< 1 year,2.67,2018-05-16
LN1875,21172,45220,28.36,39192,Fully Paid,E,Medical,60,1-3 years,14.03,2018-05-16
LN1876,37935,22598,7.16,154403,Fully Paid,G,Vacation,36,5-10 years,33.45,2018-05-17
LN1877,27589,38480,24.98,71330,Fully Paid,D,Education,36,3-5 years,4.24,2018-05-18
LN1878,31015,30703,27.47,69949,Fully Paid,D,Home Improvement,36,5-10 years,21.73,2018-05-18
LN1879,30009,1066,28.53,88382,Charged Off,B,Home Improvement,36,5-10 years,11.0,2018-05-19
LN1880,18773,49623,26.69,119233,Charged Off,E,Education,36,1-3 years,29.05,2018-05-20
LN1881,42125,46246,12.19,188658,Fully Paid,E,Vacation,60,5-10 years,0.02,2018-05-20
LN1882,27143,8533,13.33,72243,Charged Off,F,Home Improvement,60,3-5 years,11.09,2018-05-21
LN1883,7154,16103,15.66,120566,Fully Paid,E,Medical,36,< 1 year,27.17,2018-05-22
LN1884,22804,5616,8.48,78618,Current,A,Vacation,60,5-10 years,21.87,2018-05-22
LN1885,42688,47045,5.56,158621,Current,G,Education,36,3-5 years,31.15,2018-05-23
LN1886,21581,39498,26.73,138168,Fully Paid,F,Vacation,60,3-5 years,6.31,2018-05-24
LN1887,31087,44492,18.85,72494,Charged Off,E,Vacation,36,1-3 years,21.24,2018-05-24
LN1888,33981,12772,20.22,43958,Charged Off,A,Debt Consolidation,36,5-10 years,7.83,2018-05-25
LN1889,4762,24849,28.17,127960,Charged Off,B,Education,36,1-3 years,25.57,2018-05-26
LN1890,47167,13940,21.63,122478,Charged Off,F,Medical,60,< 1 year,5.25,2018-05-26
LN1891,10768,17932,22.27,188610,Current,G,Education,60,< 1 year,5.95,2018-05-27
LN1892,44408,30769,24.67,25833,Fully Paid,G,Debt Consolidation,36,3-5 years,13.13,2018-05-28
LN1893,40499,25648,7.91,174458,Charged Off,C,Education,36,5-10 years,16.08,2018-05-28
LN1894,39559,48411,14.0,119341,Charged Off,E,Education,60,3-5 years,19.94,2018-05-29
LN1895,49590,33966,29.21,114240,Charged Off,F,Medical,60,5-10 years,23.23,2018-05-29
LN1896,9783,28777,28.07,127955,Charged Off,G,Debt Consolidation,36,1-3 years,18.75,2018-05-30
LN1897,47389,33567,27.1,175904,Fully Paid,D,Education,36,< 1 year,1.83,2018-05-31
LN1898,30781,18174,16.3,190002,Fully Paid,F,Education,36,< 1 year,13.74,2018-05-31
LN1899,31811,43598,26.43,183479,Fully Paid,D,Home Improvement,60,1-3 years,2.46,2018-06-01
LN1900,49787,14798,6.21,24073,Fully Paid,E,Education,36,10+ years,4.72,2018-06-02
LN1901,36488,18558,8.71,37667,Fully Paid,A,Medical,60,10+ years,3.71,2018-06-02
LN1902,9905,45237,15.35,167107,Current,D,Home Improvement,60,10+ years,6.32,2018-06-03
LN1903,10127,1178,17.08,26732,Charged Off,F,Debt Consolidation,36,5-10 years,32.52,2018-06-04
LN1904,23431,21470,11.59,75097,Charged Off,F,Vacation,60,1-3 years,25.1,2018-06-04
LN1905,7368,18118,13.91,23487,Fully Paid,G,Medical,36,5-10 years,20.27,2018-06-05
LN1906,28424,23616,9.07,77702,Charged Off,D,Debt Consolidation,36,5-10 years,29.29,2018-06-06
LN1907,47824,1798,17.23,114961,Charged Off,B,Home Improvement,60,1-3 years,38.45,2018-06-06
LN1908,46004,8601,24.85,105107,Charged Off,G,Vacation,36,5-10 years,16.71,2018-06-07
LN1909,19333,26363,21.53,180147,Fully Paid,B,Debt Consolidation,60,1-3 years,14.7,2018-06-08
LN1910,24116,3795,7.69,127721,Fully Paid,B,Medical,60,10+ years,39.11,2018-06-08
LN1911,48219,32926,17.19,91031,Charged Off,D,Home Improvement,36,10+ years,30.85,2018-06-09
LN1912,44201,46264,22.44,104217,Fully Paid,D,Medical,60,5-10 years,31.08,2018-06-10
LN1913,16525,38356,18.25,34781,Current,F,Medical,60,< 1 year,24.0,2018-06-10
LN1914,24398,8297,14.79,59865,Charged Off,E,Home Improvement,36,1-3 years,20.28,2018-06-11
LN1915,33857,4084,20.55,28469,Current,E,Education,60,3-5 years,22.02,2018-06-12
LN1916,11361,31329,29.22,65167,Charged Off,A,Medical,36,3-5 years,26.08,2018-06-12
LN1917,17369,12110,7.37,39928,Current,D,Home Improvement,36,5-10 years,15.07,2018-06-13
LN1918,4041,1731,14.75,59599,Charged Off,G,Medical,60,< 1 year,31.29,2018-06-14
LN1919,1105,2129,15.17,167847,Fully Paid,G,Education,60,1-3 years,36.37,2018-06-14
LN1920,10078,29022,19.42,86504,Fully Paid,E,Home Improvement,36,10+ years,22.85,2018-06-15
LN1921,26003,2605,8.8,90687,Fully Paid,E,Debt Consolidation,60,5-10 years,15.26,2018-06-16
LN1922,7090,12970,9.42,177876,Fully Paid,B,Debt Consolidation,36,1-3 years,27.82,2018-06-16
LN1923,39850,44705,12.13,129122,Fully Paid,B,Debt Consolidation,60,1-3 years,7.29,2018-06-17
LN1924,2925,45130,28.9,183331,Fully Paid,G,Vacation,36,1-3 years,38.74,2018-06-18
LN1925,19440,30265,23.35,106284,Charged Off,G,Medical,36,< 1 year,26.32,2018-06-18
LN1926,40685,33330,21.54,105227,Fully Paid,B,Medical,60,1-3 years,2.7,2018-06-19
LN1927,27015,3933,25.42,117556,Fully Paid,C,Home Improvement,60,< 1 year,21.19,2018-06-20
LN1928,34320,16187,8.19,63560,Charged Off,E,Vacation,60,< 1 year,30.01,2018-06-20
LN1929,26291,26791,26.48,47256,Charged Off,B,Medical,36,1-3 years,11.11,2018-06-21
LN1930,37679,25900,19.87,26125,Current,B,Home Improvement,36,10+ years,2.04,2018-06-21
LN1931,27289,6074,13.38,24370,Charged Off,D,Education,60,1-3 years,19.57,2018-06-22
LN1932,4389,47805,25.4,24838,Fully Paid,G,Medical,60,10+ years,33.34,2018-06-23
LN1933,26683,27426,25.06,134479,Fully Paid,F,Medical,36,5-10 years,10.06,2018-06-23
LN1934,14629,40867,26.14,77429,Fully Paid,B,Education,60,3-5 years,28.68,2018-06-24
LN1935,25826,1893,7.89,154206,Fully Paid,D,Education,60,5-10 years,16.31,2018-06-25
LN1936,36198,35158,29.23,63199,Fully Paid,A,Medical,36,< 1 year,2.39,2018-06-25
LN1937,27630,20773,28.99,97092,Current,B,Education,60,5-10 years,12.16,2018-06-26
LN1938,34226,5239,13.94,144925,Fully Paid,F,Home Improvement,36,3-5 years,12.56,2018-06-27
LN1939,47163,21863,6.65,184894,Fully Paid,D,Medical,36,3-5 years,36.19,2018-06-27
LN1940,33975,4432,9.18,40113,Fully Paid,F,Medical,60,10+ years,39.27,2018-06-28
LN1941,1899,36139,29.82,116102,Charged Off,B,Debt Consolidation,60,5-10 years,8.39,2018-06-29
LN1942,12653,2515,19.08,22669,Fully Paid,A,Medical,60,< 1 year,17.22,2018-06-29
LN1943,28961,32670,13.92,164010,Fully Paid,B,Debt Consolidation,36,< 1 year,39.07,2018-06-30
LN1944,17405,49674,12.21,156789,Fully Paid,D,Education,36,10+ years,16.29,2018-07-01
LN1945,9601,40094,11.42,97818,Fully Paid,A,Education,36,10+ years,13.97,2018-07-01
LN1946,34662,15605,21.6,198731,Fully Paid,A,Home Improvement,60,5-10 years,4.4,2018-07-02
LN1947,34282,6586,15.48,99737,Fully Paid,A,Debt Consolidation,36,10+ years,30.13,2018-07-03
LN1948,22288,36685,29.14,167361,Fully Paid,C,Medical,36,3-5 years,17.88,2018-07-03
LN1949,30545,49669,22.1,44406,Charged Off,D,Debt Consolidation,36,< 1 year,25.55,2018-07-04
LN1950,37877,32186,24.8,32873,Fully Paid,C,Education,60,3-5 years,20.39,2018-07-05
LN1951,47026,27928,12.32,145812,Charged Off,F,Education,36,1-3 years,6.98,2018-07-05
LN1952,16313,33728,6.98,102048,Fully Paid,A,Home Improvement,60,3-5 years,7.05,2018-07-06
LN1953,16349,18551,17.2,43461,Fully Paid,C,Education,60,< 1 year,37.59,2018-07-07
LN1954,8179,22493,12.86,171782,Fully Paid,B,Debt Consolidation,36,1-3 years,35.58,2018-07-07
LN1955,11326,21711,10.05,33448,Fully Paid,C,Medical,36,5-10 years,24.43,2018-07-08
LN1956,45555,21039,28.82,35198,Fully Paid,E,Medical,36,1-3 years,0.05,2018-07-09
LN1957,2560,37561,16.1,93158,Fully Paid,F,Debt Consolidation,60,10+ years,17.33,2018-07-09
LN1958,14612,10947,9.37,186033,Charged Off,A,Home Improvement,60,< 1 year,21.22,2018-07-10
LN1959,18650,33335,9.97,194079,Charged Off,A,Medical,60,10+ years,17.98,2018-07-11
LN1960,27745,16859,12.02,85470,Charged Off,G,Debt Consolidation,60,3-5 years,37.02,2018-07-11
LN1961,32890,24122,29.98,40739,Fully Paid,F,Debt Consolidation,36,5-10 years,1.63,2018-07-12
LN1962,21022,2577,11.7,104054,Charged Off,F,Education,36,< 1 year,26.2,2018-07-13
LN1963,5780,43256,13.22,78186,Fully Paid,D,Education,60,5-10 years,12.55,2018-07-13
LN1964,19311,29350,21.48,46547,Charged Off,B,Home Improvement,60,< 1 year,22.38,2018-07-14
LN1965,29380,42932,12.35,114472,Fully Paid,G,Home Improvement,60,10+ years,26.24,2018-07-14
LN1966,45662,34798,10.4,105823,Fully Paid,F,Home Improvement,60,3-5 years,17.63,2018-07-15
LN1967,3356,32898,8.97,126887,Charged Off,G,Debt Consolidation,60,1-3 years,5.93,2018-07-16
LN1968,5790,16881,12.82,176548,Charged Off,F,Debt Consolidation,60,5-10 years,20.76,2018-07-16
LN1969,27911,11785,7.65,30686,Fully Paid,G,Education,60,< 1 year,37.32,2018-07-17
LN1970,25363,7691,5.47,168608,Fully Paid,D,Medical,60,< 1 year,21.44,2018-07-18
LN1971,21049,18297,25.12,54062,Fully Paid,F,Home Improvement,36,5-10 years,4.92,2018-07-18
LN1972,11181,7358,8.45,68216,Current,C,Vacation,36,1-3 years,32.97,2018-07-19
LN1973,40825,20581,24.4,176113,Fully Paid,E,Home Improvement,60,3-5 years,8.87,2018-07-20
LN1974,17082,2462,24.94,51653,Current,E,Education,36,< 1 year,14.81,2018-07-20
LN1975,1661,16511,18.45,41673,Fully Paid,E,Debt Consolidation,36,< 1 year,17.15,2018-07-21
LN1976,38412,11570,12.74,161439,Fully Paid,F,Education,36,5-10 years,13.59,2018-07-22
LN1977,49479,49665,8.63,39629,Charged Off,G,Education,60,5-10 years,16.18,2018-07-22
LN1978,3920,45414,23.42,140756,Fully Paid,E,Education,60,< 1 year,31.82,2018-07-23
LN1979,26658,16474,20.03,131641,Fully Paid,B,Vacation,60,< 1 year,8.93,2018-07-24
LN1980,49770,8037,21.39,45063,Fully Paid,C,Vacation,36,< 1 year,18.82,2018-07-24
LN1981,15025,29129,5.22,39322,Charged Off,E,Home Improvement,60,10+ years,0.8,2018-07-25
LN1982,9946,43267,28.19,32693,Charged Off,A,Debt Consolidation,36,< 1 year,20.31,2018-07-26
LN1983,29706,14386,6.66,160313,Charged Off,F,Education,60,3-5 years,4.47,2018-07-26
LN1984,46500,7221,14.17,180850,Charged Off,C,Medical,60,3-5 years,11.29,2018-07-27
LN1985,40004,24474,15.07,122379,Charged Off,B,Home Improvement,36,1-3 years,12.99,2018-07-28
LN1986,17309,41537,5.03,32651,Fully Paid,E,Home Improvement,60,5-10 years,3.29,2018-07-28
LN1987,47286,48124,17.43,177038,Fully Paid,B,Education,36,1-3 years,14.42,2018-07-29
LN1988,34120,22045,23.82,29275,Charged Off,F,Home Improvement,60,< 1 year,19.92,2018-07-30
LN1989,31027,26783,25.58,65606,Current,E,Education,60,5-10 years,17.24,2018-07-30
LN1990,8005,41157,26.98,21658,Fully Paid,A,Home Improvement,60,< 1 year,11.22,2018-07-31
LN1991,47804,5922,17.19,92468,Fully Paid,C,Debt Consolidation,36,5-10 years,11.79,2018-08-01
LN1992,1956,47407,20.77,165320,Fully Paid,G,Home Improvement,60,10+ years,25.34,2018-08-01
